FL_DATE,ORIGIN_CITY_NAME,DEST_CITY_NAME,DEST_STATE_NM,DEP_DELAY,ARR_DELAY
11/29/2022,"New York, NY","Madison, WI",Wisconsin,-4,-7
11/29/2022,"New York, NY","Minneapolis, MN",Minnesota,-10,-17
11/29/2022,"New York, NY","Minneapolis, MN",Minnesota,-3,6
11/29/2022,"New York, NY","Minneapolis, MN",Minnesota,-3,18
11/29/2022,"New York, NY","Minneapolis, MN",Minnesota,-2,13
11/29/2022,"New York, NY","Minneapolis, MN",Minnesota,12,NA
11/29/2022,"New York, NY","Minneapolis, MN",Minnesota,190,242
11/29/2022,"New York, NY","Minneapolis, MN",Minnesota,211,206
11/29/2022,"New York, NY","New Orleans, LA",Louisiana,-7,-18
11/29/2022,"New York, NY","New Orleans, LA",Louisiana,0,1
11/29/2022,"New York, NY","New Orleans, LA",Louisiana,3,-3
11/29/2022,"New York, NY","New Orleans, LA",Louisiana,6,104
11/29/2022,"New York, NY","New Orleans, LA",Louisiana,9,-9
11/29/2022,"New York, NY","Myrtle Beach, SC",South Carolina,-10,-33
11/29/2022,"New York, NY","Myrtle Beach, SC",South Carolina,-8,-25
11/29/2022,"New York, NY","Myrtle Beach, SC",South Carolina,-5,-12
11/29/2022,"New York, NY","Myrtle Beach, SC",South Carolina,24,14
11/29/2022,"New York, NY","Oklahoma City, OK",Oklahoma,-8,-12
11/29/2022,"New York, NY","Oklahoma City, OK",Oklahoma,24,44
11/29/2022,"New York, NY","Omaha, NE",Nebraska,-4,0
11/29/2022,"New York, NY","Omaha, NE",Nebraska,11,10
11/29/2022,"New York, NY","Chicago, IL",Illinois,-13,-13
11/29/2022,"New York, NY","Chicago, IL",Illinois,-11,-7
11/29/2022,"New York, NY","Chicago, IL",Illinois,-11,0
11/29/2022,"New York, NY","Chicago, IL",Illinois,-10,-27
11/29/2022,"New York, NY","Chicago, IL",Illinois,-10,-9
11/29/2022,"New York, NY","Chicago, IL",Illinois,-10,-8
11/29/2022,"New York, NY","Chicago, IL",Illinois,-9,-22
11/29/2022,"New York, NY","Chicago, IL",Illinois,-9,3
11/29/2022,"New York, NY","Chicago, IL",Illinois,-9,5
11/29/2022,"New York, NY","Chicago, IL",Illinois,-8,-18
11/29/2022,"New York, NY","Chicago, IL",Illinois,-8,-14
11/29/2022,"New York, NY","Chicago, IL",Illinois,-8,-14
11/29/2022,"New York, NY","Chicago, IL",Illinois,-8,-13
11/29/2022,"New York, NY","Chicago, IL",Illinois,-8,-12
11/29/2022,"New York, NY","Chicago, IL",Illinois,-8,3
11/29/2022,"New York, NY","Chicago, IL",Illinois,-7,-10
11/29/2022,"New York, NY","Chicago, IL",Illinois,-7,-9
11/29/2022,"New York, NY","Chicago, IL",Illinois,-6,-9
11/29/2022,"New York, NY","Chicago, IL",Illinois,-6,-9
11/29/2022,"New York, NY","Chicago, IL",Illinois,-6,-9
11/29/2022,"New York, NY","Chicago, IL",Illinois,-6,12
11/29/2022,"New York, NY","Chicago, IL",Illinois,-5,-23
11/29/2022,"New York, NY","Chicago, IL",Illinois,-5,-13
11/29/2022,"New York, NY","Chicago, IL",Illinois,-5,-3
11/29/2022,"New York, NY","Chicago, IL",Illinois,-5,-1
11/29/2022,"New York, NY","Chicago, IL",Illinois,-4,-10
11/29/2022,"New York, NY","Chicago, IL",Illinois,-4,-4
11/29/2022,"New York, NY","Chicago, IL",Illinois,-4,-3
11/29/2022,"New York, NY","Chicago, IL",Illinois,-3,-8
11/29/2022,"New York, NY","Chicago, IL",Illinois,-2,-11
11/29/2022,"New York, NY","Chicago, IL",Illinois,-2,10
11/29/2022,"New York, NY","Chicago, IL",Illinois,0,-3
11/29/2022,"New York, NY","Chicago, IL",Illinois,3,-8
11/29/2022,"New York, NY","Norfolk, VA",Virginia,-11,-20
11/29/2022,"New York, NY","Norfolk, VA",Virginia,-9,-9
11/29/2022,"New York, NY","Norfolk, VA",Virginia,-6,-8
11/29/2022,"New York, NY","Norfolk, VA",Virginia,-5,-4
11/29/2022,"New York, NY","Norfolk, VA",Virginia,-4,-6
11/29/2022,"New York, NY","Norfolk, VA",Virginia,-2,21
11/29/2022,"New York, NY","Worcester, MA",Massachusetts,8,-6
11/29/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,NA,NA
11/29/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,-15,-20
11/29/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,-7,-27
11/29/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,-5,-23
11/29/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,-4,-17
11/29/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,-3,-3
11/29/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,-1,-2
11/29/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,0,-17
11/29/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,17,4
11/29/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-13,-19
11/29/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-10,-33
11/29/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-10,-32
11/29/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-10,-23
11/29/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-10,-20
11/29/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-9,-16
11/29/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-8,-22
11/29/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-7,-5
11/29/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-5,-8
11/29/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-4,-8
11/29/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-3,-7
11/29/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-1,-3
11/29/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,133,145
11/29/2022,"New York, NY","Providence, RI",Rhode Island,-8,-27
11/29/2022,"New York, NY","Providence, RI",Rhode Island,-6,-19
11/29/2022,"New York, NY","Providence, RI",Rhode Island,-6,1
11/29/2022,"New York, NY","Providence, RI",Rhode Island,-5,-18
11/29/2022,"New York, NY","Providence, RI",Rhode Island,-5,-16
11/29/2022,"New York, NY","Portland, ME",Maine,-12,-37
11/29/2022,"New York, NY","Portland, ME",Maine,-5,-26
11/29/2022,"New York, NY","Portland, ME",Maine,-5,0
11/29/2022,"New York, NY","Portland, ME",Maine,-2,-20
11/29/2022,"New York, NY","Portland, ME",Maine,12,-9
11/29/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-11,-25
11/29/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-9,-33
11/29/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-9,-21
11/29/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-7,-28
11/29/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-7,-19
11/29/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-6,-15
11/29/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-5,-24
11/29/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-5,-13
11/29/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-3,-16
11/29/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-3,0
11/29/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-1,-17
11/29/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,1,-5
11/29/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,10,-1
11/29/2022,"New York, NY","Richmond, VA",Virginia,-11,-26
11/29/2022,"New York, NY","Richmond, VA",Virginia,-10,-34
11/29/2022,"New York, NY","Richmond, VA",Virginia,-9,-14
11/29/2022,"New York, NY","Richmond, VA",Virginia,-5,-18
11/29/2022,"New York, NY","Richmond, VA",Virginia,-3,-12
11/29/2022,"New York, NY","Richmond, VA",Virginia,-2,-12
11/29/2022,"New York, NY","Richmond, VA",Virginia,-2,-1
11/29/2022,"New York, NY","Richmond, VA",Virginia,21,17
11/29/2022,"New York, NY","Roanoke, VA",Virginia,-6,-1
11/29/2022,"New York, NY","Roanoke, VA",Virginia,-5,-12
11/29/2022,"New York, NY","Rochester, NY",New York,-9,-22
11/29/2022,"New York, NY","Rochester, NY",New York,-9,-14
11/29/2022,"New York, NY","Rochester, NY",New York,-8,-19
11/29/2022,"New York, NY","Rochester, NY",New York,-5,-20
11/29/2022,"New York, NY","Rochester, NY",New York,-2,-13
11/29/2022,"New York, NY","Fort Myers, FL",Florida,-4,-11
11/29/2022,"New York, NY","Fort Myers, FL",Florida,-4,-5
11/29/2022,"New York, NY","Fort Myers, FL",Florida,9,-18
11/29/2022,"New York, NY","Savannah, GA",Georgia,-9,-9
11/29/2022,"New York, NY","Savannah, GA",Georgia,-7,-9
11/29/2022,"New York, NY","Savannah, GA",Georgia,-7,-3
11/29/2022,"New York, NY","Savannah, GA",Georgia,-2,-10
11/29/2022,"New York, NY","Louisville, KY",Kentucky,-11,-20
11/29/2022,"New York, NY","Louisville, KY",Kentucky,-10,-15
11/29/2022,"New York, NY","Louisville, KY",Kentucky,-10,-14
11/29/2022,"New York, NY","Louisville, KY",Kentucky,-7,-7
11/29/2022,"New York, NY","Louisville, KY",Kentucky,-4,-22
11/29/2022,"New York, NY","Sarasota/Bradenton, FL",Florida,-7,-2
11/29/2022,"New York, NY","Sarasota/Bradenton, FL",Florida,-3,-12
11/29/2022,"New York, NY","St. Louis, MO",Missouri,-12,-7
11/29/2022,"New York, NY","St. Louis, MO",Missouri,-10,-11
11/29/2022,"New York, NY","St. Louis, MO",Missouri,-9,18
11/29/2022,"New York, NY","St. Louis, MO",Missouri,-6,6
11/29/2022,"New York, NY","St. Louis, MO",Missouri,-5,-9
11/29/2022,"New York, NY","St. Louis, MO",Missouri,-5,-7
11/29/2022,"New York, NY","St. Louis, MO",Missouri,-4,-3
11/29/2022,"New York, NY","St. Louis, MO",Missouri,-3,4
11/29/2022,"New York, NY","St. Louis, MO",Missouri,-2,-18
11/29/2022,"New York, NY","St. Louis, MO",Missouri,-2,-7
11/29/2022,"New York, NY","St. Louis, MO",Missouri,0,-16
11/29/2022,"New York, NY","St. Louis, MO",Missouri,0,11
11/29/2022,"New York, NY","St. Louis, MO",Missouri,31,8
11/29/2022,"New York, NY","St. Louis, MO",Missouri,58,54
11/29/2022,"New York, NY","Syracuse, NY",New York,-8,-13
11/29/2022,"New York, NY","Syracuse, NY",New York,-8,1
11/29/2022,"New York, NY","Syracuse, NY",New York,-7,-17
11/29/2022,"New York, NY","Syracuse, NY",New York,-3,-2
11/29/2022,"New York, NY","Syracuse, NY",New York,72,65
11/29/2022,"New York, NY","Tampa, FL",Florida,-5,-4
11/29/2022,"New York, NY","Tampa, FL",Florida,-4,-19
11/29/2022,"New York, NY","Tampa, FL",Florida,3,-1
11/29/2022,"New York, NY","Tampa, FL",Florida,8,-8
11/29/2022,"New York, NY","Tampa, FL",Florida,12,-5
11/29/2022,"New York, NY","Tampa, FL",Florida,13,-4
11/29/2022,"New York, NY","Tampa, FL",Florida,28,23
11/29/2022,"New York, NY","Tampa, FL",Florida,33,17
11/29/2022,"New York, NY","Tulsa, OK",Oklahoma,-2,20
11/29/2022,"New York, NY","Knoxville, TN",Tennessee,-22,-36
11/29/2022,"New York, NY","Knoxville, TN",Tennessee,-2,-11
11/29/2022,"New York, NY","Knoxville, TN",Tennessee,17,10
11/29/2022,"New York, NY","Fayetteville, AR",Arkansas,-10,-10
11/29/2022,"New York, NY","Fayetteville, AR",Arkansas,-8,-9
11/29/2022,"Rochester, NY","Atlanta, GA",Georgia,-8,-31
11/29/2022,"Rochester, NY","Atlanta, GA",Georgia,-3,-13
11/29/2022,"Rochester, NY","Atlanta, GA",Georgia,3,-1
11/29/2022,"Rochester, NY","Boston, MA",Massachusetts,-10,-14
11/29/2022,"Rochester, NY","Baltimore, MD",Maryland,-8,-24
11/29/2022,"Rochester, NY","Baltimore, MD",Maryland,-8,-20
11/29/2022,"Rochester, NY","Baltimore, MD",Maryland,-4,-12
11/29/2022,"Rochester, NY","Charlotte, NC",North Carolina,-8,-18
11/29/2022,"Rochester, NY","Charlotte, NC",North Carolina,0,-1
11/29/2022,"Rochester, NY","Charlotte, NC",North Carolina,8,8
11/29/2022,"Rochester, NY","Washington, DC",Virginia,-2,19
11/29/2022,"Rochester, NY","Washington, DC",Virginia,0,-9
11/29/2022,"Rochester, NY","Washington, DC",Virginia,36,33
11/29/2022,"Rochester, NY","Detroit, MI",Michigan,-7,-23
11/29/2022,"Rochester, NY","Detroit, MI",Michigan,-5,-33
11/29/2022,"Rochester, NY","Detroit, MI",Michigan,-5,-28
11/29/2022,"Rochester, NY","Newark, NJ",New Jersey,-9,-31
11/29/2022,"Rochester, NY","Newark, NJ",New Jersey,-4,4
11/29/2022,"Rochester, NY","New York, NY",New York,-5,-36
11/29/2022,"Rochester, NY","New York, NY",New York,-3,-28
11/29/2022,"Rochester, NY","New York, NY",New York,-2,-16
11/29/2022,"Rochester, NY","New York, NY",New York,0,-31
11/29/2022,"Rochester, NY","New York, NY",New York,30,27
11/29/2022,"Rochester, NY","New York, NY",New York,72,57
11/29/2022,"Rochester, NY","New York, NY",New York,-12,-8
11/29/2022,"Rochester, NY","New York, NY",New York,-5,-31
11/29/2022,"Rochester, NY","New York, NY",New York,-5,-25
11/29/2022,"Rochester, NY","New York, NY",New York,-5,-16
11/29/2022,"Rochester, NY","New York, NY",New York,-5,8
11/29/2022,"Rochester, NY","Orlando, FL",Florida,-2,-11
11/29/2022,"Rochester, NY","Orlando, FL",Florida,8,-2
11/29/2022,"Rochester, NY","Chicago, IL",Illinois,-7,-4
11/29/2022,"Rochester, NY","Chicago, IL",Illinois,-5,-24
11/29/2022,"Rochester, NY","Chicago, IL",Illinois,-10,-18
11/29/2022,"Rochester, NY","Chicago, IL",Illinois,-9,-14
11/29/2022,"Rochester, NY","Chicago, IL",Illinois,-9,-13
11/29/2022,"Rochester, NY","Chicago, IL",Illinois,-4,-9
11/29/2022,"Rochester, NY","Tampa, FL",Florida,-6,-10
11/29/2022,"Newburgh/Poughkeepsie, NY","Fort Lauderdale, FL",Florida,9,14
11/29/2022,"Newburgh/Poughkeepsie, NY","Orlando, FL",Florida,208,180
11/29/2022,"Syracuse, NY","Atlanta, GA",Georgia,-9,-33
11/29/2022,"Syracuse, NY","Atlanta, GA",Georgia,-8,-20
11/29/2022,"Syracuse, NY","Atlanta, GA",Georgia,-6,-12
11/29/2022,"Syracuse, NY","Baltimore, MD",Maryland,-7,-35
11/29/2022,"Syracuse, NY","Baltimore, MD",Maryland,9,2
11/29/2022,"Syracuse, NY","Baltimore, MD",Maryland,19,4
11/29/2022,"Syracuse, NY","Charlotte, NC",North Carolina,-4,-5
11/29/2022,"Syracuse, NY","Charlotte, NC",North Carolina,12,10
11/29/2022,"Syracuse, NY","Charlotte, NC",North Carolina,210,207
11/29/2022,"Syracuse, NY","Washington, DC",Virginia,-13,7
11/29/2022,"Syracuse, NY","Washington, DC",Virginia,-10,4
11/29/2022,"Syracuse, NY","Washington, DC",Virginia,-6,-4
11/29/2022,"Syracuse, NY","Denver, CO",Colorado,9,5
11/29/2022,"Syracuse, NY","Dallas/Fort Worth, TX",Texas,-6,2
11/29/2022,"Syracuse, NY","Detroit, MI",Michigan,-5,-15
11/29/2022,"Syracuse, NY","Detroit, MI",Michigan,-4,-39
11/29/2022,"Syracuse, NY","Detroit, MI",Michigan,10,-1
11/29/2022,"Syracuse, NY","Newark, NJ",New Jersey,-5,-16
11/29/2022,"Syracuse, NY","Newark, NJ",New Jersey,-2,-27
11/29/2022,"Syracuse, NY","Newark, NJ",New Jersey,-2,11
11/29/2022,"Syracuse, NY","New York, NY",New York,-16,-21
11/29/2022,"Syracuse, NY","New York, NY",New York,-10,-30
11/29/2022,"Syracuse, NY","New York, NY",New York,-5,-40
11/29/2022,"Syracuse, NY","New York, NY",New York,-5,-19
11/29/2022,"Syracuse, NY","New York, NY",New York,3,-18
11/29/2022,"Syracuse, NY","New York, NY",New York,141,134
11/29/2022,"Syracuse, NY","New York, NY",New York,-9,-35
11/29/2022,"Syracuse, NY","New York, NY",New York,-5,-30
11/29/2022,"Syracuse, NY","New York, NY",New York,-5,-24
11/29/2022,"Syracuse, NY","New York, NY",New York,-5,6
11/29/2022,"Syracuse, NY","New York, NY",New York,51,29
11/29/2022,"Syracuse, NY","Orlando, FL",Florida,0,-15
11/29/2022,"Syracuse, NY","Chicago, IL",Illinois,-11,-11
11/29/2022,"Syracuse, NY","Chicago, IL",Illinois,-10,-16
11/29/2022,"Syracuse, NY","Chicago, IL",Illinois,-9,-8
11/29/2022,"Syracuse, NY","Chicago, IL",Illinois,-8,-18
11/29/2022,"Syracuse, NY","Philadelphia, PA",Pennsylvania,-8,-20
11/30/2022,"Albany, NY","Atlanta, GA",Georgia,-3,-25
11/30/2022,"Albany, NY","Atlanta, GA",Georgia,-1,-10
11/30/2022,"Albany, NY","Atlanta, GA",Georgia,25,20
11/30/2022,"Albany, NY","Baltimore, MD",Maryland,-5,16
11/30/2022,"Albany, NY","Baltimore, MD",Maryland,-4,-12
11/30/2022,"Albany, NY","Baltimore, MD",Maryland,-3,-3
11/30/2022,"Albany, NY","Baltimore, MD",Maryland,6,17
11/30/2022,"Albany, NY","Charlotte, NC",North Carolina,-14,-16
11/30/2022,"Albany, NY","Charlotte, NC",North Carolina,-7,-18
11/30/2022,"Albany, NY","Charlotte, NC",North Carolina,-6,-9
11/30/2022,"Albany, NY","Washington, DC",Virginia,NA,NA
11/30/2022,"Albany, NY","Washington, DC",Virginia,-10,21
11/30/2022,"Albany, NY","Washington, DC",Virginia,-8,-15
11/30/2022,"Albany, NY","Washington, DC",Virginia,26,20
11/30/2022,"Albany, NY","Detroit, MI",Michigan,-4,-23
11/30/2022,"Albany, NY","Detroit, MI",Michigan,-3,-15
11/30/2022,"Albany, NY","Detroit, MI",Michigan,-1,-22
11/30/2022,"Albany, NY","Newark, NJ",New Jersey,NA,NA
11/30/2022,"Albany, NY","Newark, NJ",New Jersey,-6,-14
11/30/2022,"Albany, NY","Fort Lauderdale, FL",Florida,5,-2
11/30/2022,"Albany, NY","New York, NY",New York,NA,NA
11/30/2022,"Albany, NY","New York, NY",New York,NA,NA
11/30/2022,"Albany, NY","New York, NY",New York,-5,-23
11/30/2022,"Albany, NY","New York, NY",New York,52,75
11/30/2022,"Albany, NY","Orlando, FL",Florida,-11,32
11/30/2022,"Albany, NY","Orlando, FL",Florida,5,2
11/30/2022,"Albany, NY","Chicago, IL",Illinois,-4,-16
11/30/2022,"Albany, NY","Chicago, IL",Illinois,10,-3
11/30/2022,"Albany, NY","Chicago, IL",Illinois,-6,-21
11/30/2022,"Albany, NY","Chicago, IL",Illinois,-5,10
11/30/2022,"Albany, NY","Chicago, IL",Illinois,-4,-17
11/30/2022,"Albany, NY","Chicago, IL",Illinois,16,5
11/30/2022,"Binghamton, NY","Detroit, MI",Michigan,-8,-29
11/30/2022,"Buffalo, NY","Atlanta, GA",Georgia,-9,-19
11/30/2022,"Buffalo, NY","Atlanta, GA",Georgia,-7,-7
11/30/2022,"Buffalo, NY","Atlanta, GA",Georgia,16,4
11/30/2022,"Buffalo, NY","Boston, MA",Massachusetts,-14,-23
11/30/2022,"Buffalo, NY","Boston, MA",Massachusetts,-8,-18
11/30/2022,"Buffalo, NY","Boston, MA",Massachusetts,-6,-17
11/30/2022,"Buffalo, NY","Baltimore, MD",Maryland,-3,-14
11/30/2022,"Buffalo, NY","Baltimore, MD",Maryland,-2,-14
11/30/2022,"Buffalo, NY","Baltimore, MD",Maryland,3,2
11/30/2022,"Buffalo, NY","Baltimore, MD",Maryland,22,24
11/30/2022,"Buffalo, NY","Charlotte, NC",North Carolina,-4,3
11/30/2022,"Buffalo, NY","Charlotte, NC",North Carolina,-3,-8
11/30/2022,"Buffalo, NY","Charlotte, NC",North Carolina,4,2
11/30/2022,"Buffalo, NY","Washington, DC",Virginia,-3,-13
11/30/2022,"Buffalo, NY","Washington, DC",Virginia,47,43
11/30/2022,"Buffalo, NY","Washington, DC",Virginia,82,110
11/30/2022,"Buffalo, NY","Denver, CO",Colorado,3,-5
11/30/2022,"Buffalo, NY","Dallas/Fort Worth, TX",Texas,-4,-7
11/30/2022,"Buffalo, NY","Detroit, MI",Michigan,-4,-20
11/30/2022,"Buffalo, NY","Detroit, MI",Michigan,-3,-5
11/30/2022,"Buffalo, NY","Detroit, MI",Michigan,21,9
11/30/2022,"Buffalo, NY","Newark, NJ",New Jersey,NA,NA
11/30/2022,"Buffalo, NY","Newark, NJ",New Jersey,-12,-10
11/30/2022,"Buffalo, NY","Newark, NJ",New Jersey,-11,-7
11/30/2022,"Buffalo, NY","Newark, NJ",New Jersey,14,32
11/30/2022,"Buffalo, NY","New York, NY",New York,-11,-11
11/30/2022,"Buffalo, NY","New York, NY",New York,-9,5
11/30/2022,"Buffalo, NY","New York, NY",New York,-7,-15
11/30/2022,"Buffalo, NY","New York, NY",New York,-6,-26
11/30/2022,"Buffalo, NY","New York, NY",New York,-1,19
11/30/2022,"Buffalo, NY","New York, NY",New York,10,12
11/30/2022,"Buffalo, NY","New York, NY",New York,10,56
11/30/2022,"Buffalo, NY","New York, NY",New York,33,51
11/30/2022,"Buffalo, NY","New York, NY",New York,65,61
11/30/2022,"Buffalo, NY","New York, NY",New York,83,142
11/30/2022,"Buffalo, NY","Las Vegas, NV",Nevada,-9,3
11/30/2022,"Buffalo, NY","New York, NY",New York,NA,NA
11/30/2022,"Buffalo, NY","New York, NY",New York,NA,NA
11/30/2022,"Buffalo, NY","New York, NY",New York,NA,NA
11/30/2022,"Buffalo, NY","New York, NY",New York,-5,-16
11/30/2022,"Buffalo, NY","New York, NY",New York,-5,-10
11/30/2022,"Buffalo, NY","Orlando, FL",Florida,1,22
11/30/2022,"Buffalo, NY","Orlando, FL",Florida,107,114
11/30/2022,"Buffalo, NY","Chicago, IL",Illinois,-7,35
11/30/2022,"Buffalo, NY","Chicago, IL",Illinois,-5,-9
11/30/2022,"Buffalo, NY","Chicago, IL",Illinois,-1,-5
11/30/2022,"Buffalo, NY","Chicago, IL",Illinois,-14,-9
11/30/2022,"Buffalo, NY","Chicago, IL",Illinois,-8,-15
11/30/2022,"Buffalo, NY","Chicago, IL",Illinois,-5,-19
11/30/2022,"Buffalo, NY","Chicago, IL",Illinois,-5,-10
11/30/2022,"Buffalo, NY","Chicago, IL",Illinois,-4,3
11/30/2022,"Buffalo, NY","Philadelphia, PA",Pennsylvania,-8,-18
11/30/2022,"Buffalo, NY","Philadelphia, PA",Pennsylvania,-3,41
11/30/2022,"Buffalo, NY","Tampa, FL",Florida,-8,-10
11/30/2022,"Buffalo, NY","Tampa, FL",Florida,24,34
11/30/2022,"Elmira/Corning, NY","Detroit, MI",Michigan,-2,-23
11/30/2022,"Elmira/Corning, NY","Detroit, MI",Michigan,-1,-9
11/30/2022,"White Plains, NY","Atlanta, GA",Georgia,-7,-6
11/30/2022,"White Plains, NY","Atlanta, GA",Georgia,0,-10
11/30/2022,"White Plains, NY","Atlanta, GA",Georgia,8,8
11/30/2022,"White Plains, NY","Atlanta, GA",Georgia,12,5
11/30/2022,"White Plains, NY","Atlanta, GA",Georgia,24,19
11/30/2022,"White Plains, NY","Boston, MA",Massachusetts,-8,-12
11/30/2022,"White Plains, NY","Boston, MA",Massachusetts,209,230
11/30/2022,"White Plains, NY","Charlotte, NC",North Carolina,-5,-12
11/30/2022,"White Plains, NY","Charlotte, NC",North Carolina,-2,-11
11/30/2022,"White Plains, NY","Charlotte, NC",North Carolina,10,13
11/30/2022,"White Plains, NY","Charlotte, NC",North Carolina,172,168
11/30/2022,"White Plains, NY","Washington, DC",Virginia,NA,NA
11/30/2022,"White Plains, NY","Washington, DC",Virginia,-8,4
11/30/2022,"White Plains, NY","Washington, DC",Virginia,-8,22
11/30/2022,"White Plains, NY","Washington, DC",Virginia,-2,42
11/30/2022,"White Plains, NY","Washington, DC",Virginia,410,398
11/30/2022,"White Plains, NY","Detroit, MI",Michigan,-4,-12
11/30/2022,"White Plains, NY","Detroit, MI",Michigan,-1,-17
11/30/2022,"White Plains, NY","Detroit, MI",Michigan,9,-4
